song_id,audio_path,valence_mean,valence_std,valence_min,valence_max,valence_range,arousal_mean,arousal_std,arousal_min,arousal_max,arousal_range
1023,..\data\music\DEAM\DEAM_audio\MEMD_audio\1023.mp3,-0.30119999999999997,0.014742003482114177,-0.33699999999999997,-0.26699999999999996,0.07,-0.2604,0.027995356757862543,-0.33499999999999996,-0.21599999999999997,0.119
1024,..\data\music\DEAM\DEAM_audio\MEMD_audio\1024.mp3,-0.28045000000000003,0.022594560554847418,-0.325,-0.24899999999999997,0.07600000000000004,-0.14831666666666665,0.046647433536643315,-0.22199999999999998,-0.07899999999999999,0.143
1025,..\data\music\DEAM\DEAM_audio\MEMD_audio\1025.mp3,0.252,0.02562355686993253,0.203,0.32999999999999996,0.12699999999999995,0.5326166666666666,0.035039545120081415,0.477,0.578,0.10099999999999998
1026,..\data\music\DEAM\DEAM_audio\MEMD_audio\1026.mp3,-0.21288333333333337,0.019291700863900578,-0.24699999999999997,-0.16399999999999998,0.08299999999999999,-0.40071666666666655,0.05000703006133792,-0.484,-0.3,0.184
1027,..\data\music\DEAM\DEAM_audio\MEMD_audio\1027.mp3,0.08083333333333331,0.012220429161403822,0.05599999999999998,0.10699999999999998,0.051000000000000004,0.12439999999999998,0.038115263784123714,0.07400000000000001,0.17099999999999999,0.09699999999999998
1028,..\data\music\DEAM\DEAM_audio\MEMD_audio\1028.mp3,0.12641666666666665,0.01652098833470793,0.09100000000000001,0.16599999999999998,0.07499999999999997,0.30608333333333326,0.019156627805772316,0.262,0.34299999999999997,0.08099999999999996
1029,..\data\music\DEAM\DEAM_audio\MEMD_audio\1029.mp3,-0.03996666666666667,0.009248363218549658,-0.091,-0.025,0.066,0.05411666666666666,0.01665642185131275,0.028999999999999998,0.095,0.066
103,..\data\music\DEAM\DEAM_audio\MEMD_audio\103.mp3,-0.215939362,0.03289488437364608,-0.30999999999999994,-0.1763278,0.13367219999999994,0.28103041349999996,0.017045973617473984,0.24059390000000005,0.308458,0.06786409999999996
1030,..\data\music\DEAM\DEAM_audio\MEMD_audio\1030.mp3,0.2596,0.033198995968753836,0.17099999999999999,0.298,0.127,0.37788333333333335,0.04791593042912648,0.263,0.44300000000000006,0.18000000000000005
1031,..\data\music\DEAM\DEAM_audio\MEMD_audio\1031.mp3,0.1810166666666667,0.015472008775707037,0.11100000000000002,0.20800000000000002,0.097,0.30560000000000004,0.03673472471654035,0.187,0.34700000000000003,0.16000000000000003
1032,..\data\music\DEAM\DEAM_audio\MEMD_audio\1032.mp3,-0.1421833333333333,0.019059111265277356,-0.181,-0.12,0.061,0.1069833333333333,0.012345703256149042,0.08,0.129,0.049
1033,..\data\music\DEAM\DEAM_audio\MEMD_audio\1033.mp3,0.18753333333333336,0.03650089801026211,0.149,0.24699999999999997,0.09799999999999998,0.35090000000000005,0.04268985047213605,0.267,0.41000000000000003,0.14300000000000002
1034,..\data\music\DEAM\DEAM_audio\MEMD_audio\1034.mp3,-0.09949999999999998,0.08334036636988507,-0.24500000000000002,0.003999999999999998,0.24900000000000003,-0.07233333333333333,0.066195585619855,-0.196,-0.01,0.186
1035,..\data\music\DEAM\DEAM_audio\MEMD_audio\1035.mp3,0.008483333333333332,0.024960963968208887,-0.031999999999999994,0.04900000000000001,0.081,-0.021849999999999994,0.04379110450003897,-0.087,0.09000000000000001,0.177
1036,..\data\music\DEAM\DEAM_audio\MEMD_audio\1036.mp3,-0.02000000000000001,0.04487241171737188,-0.121,0.049,0.16999999999999998,-0.16918333333333332,0.05932354554100383,-0.33399999999999996,-0.10200000000000001,0.23199999999999996
1037,..\data\music\DEAM\DEAM_audio\MEMD_audio\1037.mp3,0.19918333333333332,0.022818480570703126,0.15899999999999997,0.23399999999999999,0.07500000000000001,0.2212333333333333,0.023044425693767145,0.14800000000000002,0.25999999999999995,0.11199999999999993
1038,..\data\music\DEAM\DEAM_audio\MEMD_audio\1038.mp3,0.1332,0.04005654336892621,0.074,0.21399999999999997,0.13999999999999996,0.22153333333333336,0.026939108291767117,0.15899999999999997,0.248,0.08900000000000002
1039,..\data\music\DEAM\DEAM_audio\MEMD_audio\1039.mp3,0.2884666666666666,0.04218628002351264,0.213,0.41500000000000004,0.20200000000000004,0.1302833333333333,0.03521462369843276,0.089,0.207,0.118
104,..\data\music\DEAM\DEAM_audio\MEMD_audio\104.mp3,-0.38359488666666663,0.011088010143460773,-0.39894419999999997,-0.34927279999999994,0.04967140000000003,0.42121263866666675,0.02915920773169156,0.3955157,0.49915389999999993,0.1036381999999999
1040,..\data\music\DEAM\DEAM_audio\MEMD_audio\1040.mp3,0.39165000000000005,0.048151090330334156,0.328,0.45899999999999996,0.13099999999999995,0.2963000000000001,0.052815180898424775,0.178,0.367,0.189
1041,..\data\music\DEAM\DEAM_audio\MEMD_audio\1041.mp3,0.28174999999999994,0.01312710300612186,0.252,0.305,0.05299999999999999,0.26689999999999997,0.015340252062248965,0.22599999999999998,0.28600000000000003,0.06000000000000005
1042,..\data\music\DEAM\DEAM_audio\MEMD_audio\1042.mp3,0.29443333333333327,0.035668551352074224,0.229,0.346,0.11699999999999997,0.2245666666666667,0.03523036884406533,0.08499999999999999,0.263,0.17800000000000002
1043,..\data\music\DEAM\DEAM_audio\MEMD_audio\1043.mp3,0.05703333333333334,0.009848801393514283,0.038000000000000006,0.08800000000000001,0.05,0.3114666666666667,0.020899335449296525,0.25399999999999995,0.343,0.08900000000000008
1044,..\data\music\DEAM\DEAM_audio\MEMD_audio\1044.mp3,0.5525666666666667,0.0412477743507318,0.487,0.631,0.14400000000000002,0.501,0.04191737905292585,0.433,0.583,0.14999999999999997
1045,..\data\music\DEAM\DEAM_audio\MEMD_audio\1045.mp3,-0.023366666666666664,0.016150300994787134,-0.057999999999999996,0.024999999999999994,0.08299999999999999,0.011366666666666667,0.028657731165525925,-0.06599999999999999,0.054000000000000006,0.12
1046,..\data\music\DEAM\DEAM_audio\MEMD_audio\1046.mp3,0.25465,0.01199975694198289,0.23099999999999996,0.28,0.04900000000000007,0.4147166666666668,0.010089750024433483,0.395,0.45199999999999996,0.05699999999999994
1047,..\data\music\DEAM\DEAM_audio\MEMD_audio\1047.mp3,0.34558333333333346,0.008266985880933601,0.327,0.364,0.03699999999999998,0.2879166666666666,0.051762693021991116,0.23199999999999998,0.367,0.135
1048,..\data\music\DEAM\DEAM_audio\MEMD_audio\1048.mp3,0.050666666666666665,0.040290886755636884,0.011999999999999972,0.12400000000000003,0.11200000000000006,0.5064,0.0397291664481734,0.36100000000000004,0.5370000000000001,0.1760000000000001
1049,..\data\music\DEAM\DEAM_audio\MEMD_audio\1049.mp3,0.18281666666666666,0.04713084328641796,0.094,0.261,0.167,0.6233000000000001,0.018731702182841425,0.5660000000000001,0.649,0.08299999999999996
105,..\data\music\DEAM\DEAM_audio\MEMD_audio\105.mp3,0.08852522249999999,0.009284174398577509,0.07456630000000002,0.11170390000000001,0.03713759999999999,0.3691186251333333,0.009660515337834527,0.35195709999999997,0.4007072,0.04875010000000002
1050,..\data\music\DEAM\DEAM_audio\MEMD_audio\1050.mp3,0.2797666666666666,0.0291223663568437,0.23100000000000004,0.339,0.10799999999999998,0.37655000000000005,0.05846891624330545,0.28900000000000003,0.49399999999999994,0.2049999999999999
1051,..\data\music\DEAM\DEAM_audio\MEMD_audio\1051.mp3,0.1684166666666667,0.02705998994004905,0.10200000000000001,0.22200000000000003,0.12000000000000002,0.23913333333333334,0.037396731883355204,0.196,0.327,0.131
1052,..\data\music\DEAM\DEAM_audio\MEMD_audio\1052.mp3,-0.022883333333333342,0.0456136279587094,-0.13999999999999999,0.03799999999999999,0.178,0.5423166666666667,0.047435743087066974,0.454,0.642,0.188
1053,..\data\music\DEAM\DEAM_audio\MEMD_audio\1053.mp3,0.08863333333333331,0.03486448367927199,0.04099999999999998,0.13799999999999998,0.097,0.4352166666666667,0.11995153072062992,0.24699999999999997,0.578,0.33099999999999996
1054,..\data\music\DEAM\DEAM_audio\MEMD_audio\1054.mp3,-0.2086666666666667,0.017791071418613948,-0.25199999999999995,-0.183,0.06899999999999995,0.6526500000000001,0.03553206298542204,0.5549999999999999,0.7120000000000001,0.15700000000000014
1055,..\data\music\DEAM\DEAM_audio\MEMD_audio\1055.mp3,-0.07225,0.030711357833869867,-0.12300000000000003,-0.009000000000000008,0.11400000000000002,0.5236333333333333,0.04275198500914575,0.4069999999999999,0.5710000000000001,0.16400000000000015
1056,..\data\music\DEAM\DEAM_audio\MEMD_audio\1056.mp3,0.06634999999999999,0.021756091101114653,0.016000000000000004,0.096,0.08,0.5071500000000001,0.09819178937161704,0.348,0.661,0.31300000000000006
1057,..\data\music\DEAM\DEAM_audio\MEMD_audio\1057.mp3,-0.006433333333333336,0.038737306164586205,-0.11000000000000001,0.06500000000000002,0.17500000000000004,0.6730666666666667,0.05886789353194904,0.575,0.7809999999999999,0.20599999999999996
1058,..\data\music\DEAM\DEAM_audio\MEMD_audio\1058.mp3,-0.19399999999999998,0.00662570750939098,-0.209,-0.16699999999999998,0.04200000000000001,0.5568833333333334,0.006019666842017817,0.539,0.5700000000000001,0.031000000000000028
1059,..\data\music\DEAM\DEAM_audio\MEMD_audio\1059.mp3,-0.1571833333333333,0.027096427603816867,-0.223,-0.11299999999999999,0.11000000000000001,0.7080666666666667,0.014851337388337165,0.678,0.7329999999999999,0.05499999999999983
106,..\data\music\DEAM\DEAM_audio\MEMD_audio\106.mp3,-0.20900315366666666,0.06139350424730487,-0.2827845,-0.08934700000000002,0.19343749999999998,0.0006251660000000015,0.0317379850804363,-0.0378449,0.05885560000000001,0.09670050000000001
1060,..\data\music\DEAM\DEAM_audio\MEMD_audio\1060.mp3,0.20266666666666666,0.011166417907676973,0.183,0.22599999999999998,0.04299999999999998,0.5139,0.07729439393211732,0.331,0.604,0.27299999999999996
1061,..\data\music\DEAM\DEAM_audio\MEMD_audio\1061.mp3,0.5871999999999999,0.020929882942816478,0.55,0.619,0.06899999999999995,0.5115500000000001,0.0439342026975188,0.4120000000000001,0.5650000000000001,0.15299999999999997
1062,..\data\music\DEAM\DEAM_audio\MEMD_audio\1062.mp3,0.05413333333333333,0.008190373753512243,0.037,0.07499999999999998,0.037999999999999985,0.30378333333333335,0.02370800966387146,0.25,0.34199999999999997,0.09199999999999997
1063,..\data\music\DEAM\DEAM_audio\MEMD_audio\1063.mp3,0.15588333333333335,0.040441765402723075,0.10200000000000001,0.24800000000000005,0.14600000000000005,0.49350000000000005,0.02175967217890319,0.46299999999999997,0.534,0.07100000000000006
1064,..\data\music\DEAM\DEAM_audio\MEMD_audio\1064.mp3,0.05445,0.0355529769030199,0.012999999999999994,0.129,0.116,0.6505500000000001,0.04562726706696336,0.495,0.701,0.20599999999999996
1065,..\data\music\DEAM\DEAM_audio\MEMD_audio\1065.mp3,0.2544,0.04080694385354859,0.193,0.312,0.119,0.48545000000000005,0.032433226275945276,0.433,0.567,0.13399999999999995
1066,..\data\music\DEAM\DEAM_audio\MEMD_audio\1066.mp3,0.3635333333333333,0.012306457202984504,0.337,0.384,0.046999999999999986,0.40353333333333335,0.05400508206538426,0.32199999999999995,0.49000000000000005,0.1680000000000001
1067,..\data\music\DEAM\DEAM_audio\MEMD_audio\1067.mp3,-0.004433333333333334,0.03322417125460853,-0.05600000000000001,0.061999999999999986,0.118,-0.0011296296296296172,0.0403959271806532,-0.06444444444444443,0.05444444444444446,0.11888888888888889
1068,..\data\music\DEAM\DEAM_audio\MEMD_audio\1068.mp3,0.3971666666666666,0.005876979571930544,0.385,0.41200000000000003,0.027000000000000024,0.32674999999999993,0.04699490220580667,0.269,0.465,0.196
1069,..\data\music\DEAM\DEAM_audio\MEMD_audio\1069.mp3,0.002250000000000001,0.042408971142121964,-0.06800000000000003,0.06599999999999999,0.134,0.35315,0.05655729395931174,0.238,0.44400000000000006,0.20600000000000007
107,..\data\music\DEAM\DEAM_audio\MEMD_audio\107.mp3,-0.09131139066666667,0.0485626509082519,-0.140778,-0.01724340000000001,0.12353459999999998,0.27382600166666665,0.02240866905840604,0.22718129999999997,0.30000230000000006,0.07282100000000008
1070,..\data\music\DEAM\DEAM_audio\MEMD_audio\1070.mp3,0.03493333333333332,0.06423546960640636,-0.11900000000000002,0.143,0.262,0.36938333333333334,0.06188728778100466,0.175,0.45499999999999996,0.27999999999999997
1071,..\data\music\DEAM\DEAM_audio\MEMD_audio\1071.mp3,0.3699999999999999,0.02989370056271611,0.31899999999999995,0.441,0.12200000000000005,0.27646666666666664,0.032246688029763444,0.217,0.33599999999999997,0.11899999999999997
1072,..\data\music\DEAM\DEAM_audio\MEMD_audio\1072.mp3,0.3745666666666667,0.03017248562662494,0.32199999999999995,0.43299999999999994,0.11099999999999999,0.3911166666666667,0.012041721453162556,0.375,0.42299999999999993,0.04799999999999993
1073,..\data\music\DEAM\DEAM_audio\MEMD_audio\1073.mp3,0.3351,0.026411929123030753,0.21100000000000002,0.372,0.16099999999999998,0.12548333333333334,0.01841058723186803,0.07599999999999998,0.172,0.096
1074,..\data\music\DEAM\DEAM_audio\MEMD_audio\1074.mp3,0.4545666666666667,0.009090960100866989,0.438,0.47700000000000004,0.039000000000000035,0.47290000000000004,0.03520355095725427,0.406,0.5279999999999999,0.12199999999999989
1075,..\data\music\DEAM\DEAM_audio\MEMD_audio\1075.mp3,0.4131499999999999,0.014171361967009386,0.38,0.45500000000000007,0.07500000000000007,0.5395333333333333,0.014318364276535048,0.503,0.571,0.06799999999999995
1076,..\data\music\DEAM\DEAM_audio\MEMD_audio\1076.mp3,0.34954999999999997,0.03206214018641508,0.20200000000000004,0.394,0.19199999999999998,0.4184,0.012204097672503286,0.38299999999999995,0.438,0.05500000000000005
1077,..\data\music\DEAM\DEAM_audio\MEMD_audio\1077.mp3,0.35315,0.050969214564610794,0.21900000000000003,0.40599999999999997,0.18699999999999994,0.15731666666666666,0.03667355617092815,0.053000000000000005,0.192,0.139
1078,..\data\music\DEAM\DEAM_audio\MEMD_audio\1078.mp3,0.39975,0.015192788859631172,0.33199999999999996,0.429,0.09700000000000003,0.4752833333333333,0.013932087264855748,0.446,0.508,0.062
1079,..\data\music\DEAM\DEAM_audio\MEMD_audio\1079.mp3,0.48806666666666654,0.027120021304481972,0.41100000000000003,0.53,0.119,0.4707,0.02105176160483171,0.42700000000000005,0.508,0.08099999999999996
108,..\data\music\DEAM\DEAM_audio\MEMD_audio\108.mp3,-0.1260224435,0.016666131825741972,-0.1545836,-0.10364879999999999,0.0509348,-0.0494307845,0.011939954234384011,-0.08489880000000001,-0.0273743,0.057524500000000006
1080,..\data\music\DEAM\DEAM_audio\MEMD_audio\1080.mp3,0.3805166666666666,0.012022883274082892,0.35700000000000004,0.40800000000000003,0.05099999999999999,0.2358833333333333,0.012929413065650815,0.21600000000000003,0.26599999999999996,0.04999999999999993
1081,..\data\music\DEAM\DEAM_audio\MEMD_audio\1081.mp3,0.17436666666666667,0.011438191387724816,0.152,0.194,0.04200000000000001,0.021983333333333334,0.03550281287760482,-0.016000000000000007,0.09,0.10600000000000001
1082,..\data\music\DEAM\DEAM_audio\MEMD_audio\1082.mp3,0.5380666666666667,0.00826612901477402,0.5179999999999999,0.5599999999999999,0.04200000000000004,0.45285,0.018959452347927477,0.403,0.4749999999999999,0.0719999999999999
1083,..\data\music\DEAM\DEAM_audio\MEMD_audio\1083.mp3,0.38830000000000003,0.013242985564692977,0.33999999999999997,0.409,0.069,0.47675,0.06255627466529637,0.391,0.548,0.15700000000000003
1084,..\data\music\DEAM\DEAM_audio\MEMD_audio\1084.mp3,0.2428833333333333,0.02861007495426897,0.179,0.283,0.10399999999999998,0.034383333333333335,0.020768639553155353,-0.017000000000000008,0.07600000000000003,0.09300000000000003
1085,..\data\music\DEAM\DEAM_audio\MEMD_audio\1085.mp3,0.45594999999999997,0.008204521111354793,0.43900000000000006,0.475,0.03599999999999992,0.34664999999999996,0.023172415353892938,0.29300000000000004,0.376,0.08299999999999996
1086,..\data\music\DEAM\DEAM_audio\MEMD_audio\1086.mp3,0.3126333333333334,0.0657401365647772,0.23899999999999996,0.45200000000000007,0.2130000000000001,0.19395,0.04419857652308122,0.137,0.295,0.15799999999999997
1087,..\data\music\DEAM\DEAM_audio\MEMD_audio\1087.mp3,0.25218333333333337,0.01679830513937509,0.193,0.28500000000000003,0.09200000000000003,0.5196333333333334,0.028132405197960293,0.45599999999999996,0.5640000000000001,0.1080000000000001
1088,..\data\music\DEAM\DEAM_audio\MEMD_audio\1088.mp3,0.5605,0.019653244007033527,0.4950000000000001,0.6020000000000001,0.10699999999999998,0.46345000000000003,0.04109356194507034,0.374,0.524,0.15000000000000002
1089,..\data\music\DEAM\DEAM_audio\MEMD_audio\1089.mp3,0.47528333333333334,0.03817856801342287,0.39,0.516,0.126,0.46936666666666677,0.009062682948344957,0.445,0.4870000000000001,0.04200000000000009
109,..\data\music\DEAM\DEAM_audio\MEMD_audio\109.mp3,0.020692081666666653,0.014678212177870437,-0.010000100000000008,0.044729459999999985,0.05472956,0.023190789999999996,0.042203752767120524,-0.04241080000000001,0.0804309,0.12284170000000001
1090,..\data\music\DEAM\DEAM_audio\MEMD_audio\1090.mp3,0.38136666666666663,0.07893604302781392,0.187,0.48,0.293,0.4959166666666667,0.10123047822776607,0.209,0.572,0.363
1091,..\data\music\DEAM\DEAM_audio\MEMD_audio\1091.mp3,0.2662166666666667,0.03950404690942718,0.13,0.313,0.183,0.3851833333333333,0.11758720050338058,0.12000000000000002,0.481,0.361
1092,..\data\music\DEAM\DEAM_audio\MEMD_audio\1092.mp3,0.4367833333333333,0.028320246977893555,0.38099999999999995,0.49000000000000005,0.1090000000000001,0.5203166666666666,0.023324158910642163,0.41100000000000003,0.551,0.14
1093,..\data\music\DEAM\DEAM_audio\MEMD_audio\1093.mp3,0.42395,0.011059573530053796,0.404,0.45899999999999996,0.05499999999999994,0.49441666666666656,0.012663979978225192,0.473,0.5219999999999999,0.04899999999999993
1094,..\data\music\DEAM\DEAM_audio\MEMD_audio\1094.mp3,0.38194999999999996,0.037142260297402474,0.23200000000000004,0.43200000000000005,0.2,0.43931666666666663,0.026537075741100213,0.372,0.4800000000000001,0.1080000000000001
1095,..\data\music\DEAM\DEAM_audio\MEMD_audio\1095.mp3,0.4629833333333334,0.025851815968880972,0.426,0.505,0.07900000000000001,0.48123333333333324,0.04420194817224941,0.355,0.5519999999999999,0.19699999999999995
1096,..\data\music\DEAM\DEAM_audio\MEMD_audio\1096.mp3,-0.07171666666666668,0.03422040895268332,-0.135,-0.017000000000000008,0.118,0.07234999999999998,0.011437984962396135,0.04999999999999998,0.098,0.04800000000000002
1097,..\data\music\DEAM\DEAM_audio\MEMD_audio\1097.mp3,0.3003666666666666,0.017110393202833054,0.254,0.333,0.07900000000000001,0.34481666666666666,0.04759954189788898,0.25200000000000006,0.422,0.16999999999999993
1098,..\data\music\DEAM\DEAM_audio\MEMD_audio\1098.mp3,0.5021833333333333,0.020209314409175012,0.466,0.53,0.064,0.49948333333333333,0.06880612658445144,0.422,0.609,0.187
1099,..\data\music\DEAM\DEAM_audio\MEMD_audio\1099.mp3,0.36578333333333324,0.023430814231595872,0.297,0.41100000000000003,0.11400000000000005,0.5181166666666667,0.009075776673223184,0.497,0.538,0.041000000000000036
110,..\data\music\DEAM\DEAM_audio\MEMD_audio\110.mp3,-0.36230851871666664,0.0679487571426097,-0.47687100000000004,-0.23866479999999995,0.2382062000000001,-0.1731564833333333,0.05259989503018095,-0.25040539999999994,-0.10523199999999999,0.14517339999999995
1100,..\data\music\DEAM\DEAM_audio\MEMD_audio\1100.mp3,0.3816833333333334,0.08018218664738169,0.156,0.44499999999999995,0.2889999999999999,0.4279,0.06555270144446121,0.22599999999999998,0.48900000000000005,0.26300000000000007
1101,..\data\music\DEAM\DEAM_audio\MEMD_audio\1101.mp3,0.0036499999999999883,0.05917173452474303,-0.137,0.059,0.196,-0.05271666666666666,0.06461245794908457,-0.20800000000000002,0.057000000000000016,0.265
1102,..\data\music\DEAM\DEAM_audio\MEMD_audio\1102.mp3,-0.4502333333333333,0.03810396596447964,-0.516,-0.341,0.175,0.08114999999999999,0.03616159334616401,1.1102230246251566e-17,0.14100000000000001,0.14100000000000001
1103,..\data\music\DEAM\DEAM_audio\MEMD_audio\1103.mp3,-0.2303666666666667,0.025740348784652388,-0.27199999999999996,-0.17300000000000001,0.09899999999999995,-0.1964,0.020464766469878576,-0.22599999999999998,-0.141,0.08499999999999999
1104,..\data\music\DEAM\DEAM_audio\MEMD_audio\1104.mp3,0.22270000000000004,0.027474412338270932,0.16599999999999998,0.28900000000000003,0.12300000000000005,0.3581666666666667,0.025823869234145026,0.304,0.409,0.10499999999999998
1105,..\data\music\DEAM\DEAM_audio\MEMD_audio\1105.mp3,-0.1560666666666667,0.025384290855216384,-0.20099999999999998,-0.09000000000000001,0.11099999999999997,0.026366666666666667,0.03131345113880331,-0.027000000000000003,0.11099999999999999,0.13799999999999998
1106,..\data\music\DEAM\DEAM_audio\MEMD_audio\1106.mp3,-0.26519999999999994,0.03421101187239766,-0.334,-0.20699999999999993,0.12700000000000009,0.042516666666666675,0.0863260276831707,-0.05600000000000001,0.231,0.28700000000000003
1107,..\data\music\DEAM\DEAM_audio\MEMD_audio\1107.mp3,-0.2147,0.04759877449402802,-0.308,-0.14,0.16799999999999998,-0.12301666666666669,0.04659845908277321,-0.20299999999999999,-0.013000000000000001,0.18999999999999997
